Name,Ticker,"Sub-Sector","Market Cap","Domestic Institutional Holding","Mutual Fund Holding","Foreign Institutional Holding","Promoter Holding","MF Holding Change – 3M"," MF Holding Change – 6M","FII Holding Change – 3M","Promoter Holding Change – 6M ","DII Holding Change – 3M","DII Holding Change – 6M","FII Holding Change – 6M","Promoter Holding Change – 3M","Insurance Firms Holding","Retail Investor Holding"
Krebs Biochemicals and Industries Ltd,KREBSBIO,"Pharmaceuticals","199.30605698399998","0","0","0.49545035557011297","72.74446993231074","0","0","0","0","0","0","0","0","0","12.551778509174103"
Toyam Sports Ltd,TOYAMSL,"Diversified Financials","199.303065","0","0","0.20638354979119394","0","0","0","-0.018054329974954125","0","0","0","-0.11817550135728078","0","0","30.329283172792525"
Indrayani Biotech Ltd,INDRANIB,"Software Services","198.629148672","6.793793060193617","0","0","33.48092122461715","0","0","0","-0.1495775146731475","-1.6735588760325948","-0.7880445858350766","0","-8.647853372574694","0","13.748651184673594"
Arvee Laboratories (India) Ltd,ARVEE,"Specialty Chemicals","198.34898","0","0","0","73.502722323049","0","0","0","0","0","0","0","0","0","2.0485117967332123"
Emerald Finance Ltd,EMERALD,"Consumer Finance","198.29013545","0","0","1.3070746243404496","67.79674326101849","0","0","0","0","0","0","0","0","0","6.8193533298057805"
Maheshwari Logistics Ltd,MAHESHWARI,"Logistics","197.699877673","0","0","0","57.114274323246796","0","0","0","-0.2453542902707042","0","0","0","-0.019917424621247903","0","16.759446839565907"
Rajnish Retail Ltd,RRETAIL,,"197.0661","0.2061317677756034","0.20482713633398564","0","25.358780169602085","0","-0.07584325472746684","0","-1.3451393834705385","0","-0.07632633278305581","-0.00008938547486033519","0","0","15.825730593607307"
Universal Autofoundry Ltd,UNIAUTO,"Auto Parts","197.0246525","0","0","0","41.417049338533914","0","0","0","-1.1010352847890985","0","0","0","0","0","19.414001367163937"
Digidrive Distributors Ltd,DIGIDRIVE,"Online Services","196.999841178","1.297124949606993","0.000015559400110440623","3.623449758619247","58.83057934544612","0","-0.5045135485810371","-1.5930802991076836","0","0.22407092099045545","-0.9351380992709435","-14.024167067710204","0","0.0023339100165660934","19.46742351737977"
Sel Manufacturing Company Ltd,SELMC,"Textiles","196.7538486","18.363265700308137","0","0.12729253622335496","75","0","0","0","0","-0.8501238882500814","-1.1835055093300966","0","0","0","4.982562087479289"
Samkrg Pistons and Rings Ltd,SAMKRG,"Auto Parts","195.9680775","0.012219337100962272","0","0","66.8788656382058","0","0","0","0","0","0","0","0","0","25.453724352120567"
Indian Sucrose Ltd,INDSUCR,"Sugar","195.922303775","0.057162749131725296","0.05428533298696916","0","64.48692994141983","0.0028774161447561314","0","0","0","0.0028774161447561383","0","0","0","0","23.40047170058344"
Lambodhara Textiles Ltd,LAMBODHARA,"Textiles","195.8564448","0","0","0.18013798951588034","73.16993331791551","0","0","0.012594434165895757","0","0","0","0.005906953438174489","0","0","22.47905103299414"
Samrat Pharmachem Ltd,SAMRATPH,"Commodity Chemicals","194.929173","0.21636404828947794","0","3.2365601838366183","48.637796549826845","0","0","0","0","0","-0.20720458296922026","0","0","0","36.39317733113247"
Khemani Distributors & Marketing Ltd,KDML,"Commodities Trading","194.911416","0","0","0","75.84399756246192",,"0",,"41.39113780795683",,"0","0",,"0","0.45965003917471925"
Hindustan Adhesives Ltd,HINDADH,"Packaging","194.8542855","0","0","0","68.55139456247679","0","-0.003909074917420792","0","0.07427242343098328","0","-0.003909074917420792","0","0.015636299669679943","0","17.043723002951353"
Kifs Financial Services Ltd,KIFS,"Specialized Finance","194.724","0","0","0","74.41301534479571","0","0","0","0","0","0","0","0","0","2.53369384359401"
HCP Plastene Bulkpack Ltd,HPBL,"Paper & Plastic Packaging Products & Materials","194.60227851","4.79638237099077","0.00005620694723488518","0.20031219212059162","74.99992739935982","0","0","0.0305297401730818","-1.3877963663520205","0","0","0.022351629350405994","-0.00006557477176727389","0","3.9324347528678896"
Gujarat Intrux Ltd,GUJINTRX,"Iron & Steel","194.163156","0","0","0","58.31665356737403","0","0","0","0","0","0","0","0","0","25.43908828923238"
Rajputana Industries Ltd,RAJINDLTD,"Metals - Copper","194.048025","8.156650911546253","0","3.214044564483457","66.08147647985595",,"0",,"-29.678471334886382",,"8.156650911546253","3.214044564483457",,"0.05401755570560432","14.238127391402205"
RSD Finance Ltd,RSDFIN,"Diversified Financials","193.873538","0","0","0","74.9812767640316","0","0","0","0","0","0","0","0","0","4.1352784695144935"
Reliance Home Finance Ltd,RHFL,"Home Financing","193.538468382","1.5552398430987806","0.004951770611868353","0.005057530981737559","0.7350549804869232","0","0","-0.38655765660155467","0","0","0","-0.38655765660155467","0","1.549325921129837","47.75906001568659"
Gujarat State Financial Corp,GUJSTATFIN,"Specialized Finance","193.110038","1.4412999079830329","0","0","83.94909890701797","0","0","0","0","0","0","0","0","0","6.597191238189286"
Aarey Drugs and Pharmaceuticals Ltd,AAREYDRUGS,"Pharmaceuticals","192.620844398","0","0","3.395710811279111","45.27805591890841","0","0","-0.007435579490248312","-4.7617357917152106","0","0","-0.43817579530618334","0","0","23.244027841290517"
Priti International Ltd,PRITI,"Home Furnishing","192.2879232","0.7020571950303325","0","0","64.59726743775035","0","0","0","-2.2544408412602337","-0.046819789044349136","0.4868891935761411","-0.015982679148017338","0","0","25.294376053669914"
Pee Cee Cosma Sope Ltd,PCCOSMA,"FMCG - Household Products","192.0912875","0","0","0","73.0784317430326","0","0","0","-1.0958904109589014","0","0","0","0","0","21.063278223901747"
Aveer Foods Ltd,AVEER,"Packaged Foods & Meats","191.98649032","0","0","0","72.48404518883127","0","0","0","-0.11801644981497361","0","0","0","-0.11369695838295968","0","18.191066497329363"
Alpine Housing Development Corporation Limited,ALPINEHOU,"Real Estate","191.84002035","0.2084009500575514","0","0","73.86476932262272","0","0","0","0.0018127343781770833","0","0","0","0.0018127343781770833","0","10.035632353914103"
Wardwizard Foods and Beverages Ltd,WARDWIZFBL,"Packaged Foods & Meats","191.82644","0","0","0","53.319285992066575","0","0","0","0.6856066175199516","0","0","0","0","0","7.93252819475772"
Baid Finserv Ltd,BAIDFIN,"Diversified Financials","191.7490751","0","0","0.025811142491398646","34.981473044925266","0","0","-0.001385877871178321","0.17698260073641592","0","0","0.025811142491398646","0.17698260073641592","0","14.623032890446522"
Vinny Overseas Ltd,VINNY,"Textiles","191.681608264","0","0","0","71.87481739523517","0","0","0","0","0","0","0","0","0","24.915439794423698"
LKP Securities Ltd,LKPSEC,"Diversified Financials","191.620209802","0.0238761294648959","0.005142550961669886","3.9293962526402564","71.6012883755366","0","-0.000018431509495520602","0","-0.2566274668781574","0","-0.00008557486551491814","-0.01408341985952477","0","0","17.851184101132723"
Aayush Wellness Ltd,AAYUSH,,"191.16295","0","0","0","0","0","0","0","0","0","0","0","0","0","11.990724191063173"
Touchwood Entertainment Ltd,TOUCHWOOD,"Advertising","190.652820225","0","0","0","64.3779647503507","0","0","0","0","0","0","0","0","0","5.681933753833617"
Caprihans India Ltd,CAPRIHANS,"Commodity Chemicals","190.4425795","0.01649158506593322","0.013826739833672542","0","50.99999840109286","0","0","0","0","0","-0.00106593809290427","0","0","0","15.849463958767688"
Globe International Carriers Ltd,GICL,"Logistics","190.38498","0","0","0","58.15325347619334",,"0",,"-12.635611364466413",,"0","0",,"0","6.0013242641305"
Lactose (India) Ltd,LACTOSE,"Pharmaceuticals","190.282735","0.6189530542537135","0","0","53.64545237906108","0","0","0","-0.014163158312811674","0","0","0","0.000007943442689395397","0","32.51711811899277"
Jocil Ltd,JOCIL,"Commodity Chemicals","190.04772885","0","0","0.02229441007076786","55.02102768222584","0","0","0.0160114399599151","0","0","0","-0.2671388277419028","0","0","26.851972998992245"
Vital Chemtech Ltd,VITAL,"Commodity Chemicals","189.932223","0.3306737477610632","0","0.5561331212345153","73.43086538822851",,"0",,"0",,"-0.6262760374262559","-0.22545937347345224",,"0","17.976627378283254"
South India Paper Mills Ltd,STHINPA,"Paper Products","189.80625","0.0704","0.0063999999999999994","0","33.14265066666667","0","0","0","-0.018933333333329472","0","0","0","-0.013599999999996726","0","15.288256"
Kesar Petroproducts Ltd,KESARPE,"Commodity Chemicals","189.4794132","0.010716520416160967","0.007913260732010754","0","63.850004091104076","0","0","0","0","0","0","0","0","0","23.709730424687635"
Samor Reality Ltd,SAMOR,"Real Estate Development","189.415","0","0","0","57.90317209302326","0","0","0","0","0","0","0","0","0","1.5356883720930232"
Tyche Industries Ltd,TYCHE,"Pharmaceuticals","189.01","0","0","0","61.96581463414634","0","0","0","0","0","0","0","0","0","22.94730731707317"
Mitsu Chem Plast Ltd,MITSU,"Commodity Chemicals","188.706848604","0","0","0","67.7508407468151","0","0","0","-5.274853801169584","0","0","0","0","0","21.66043584462152"
Forcas Studio Ltd,FORCAS,"Apparel & Accessories","188.5455","5.369738339021615","0","6.270762229806598","60.2957906712173","0",,"6.270762229806598",,"-12.459719025319469",,,"-21.87475196444162","0.05460750853242321","12.862343572241183"
Cambridge Technology Enterprises Ltd,CTE,"IT Services & Consulting","188.388045006","0.015281940337776728","0","0.0014721602525391581","46.913992985079986","0","0","-0.10010689717266276","0","0","0","-0.04941670107225734","0","0","24.440717914993186"
Odyssey Technologies Ltd,ODYSSEY,"Software Services","187.70749725","0","0","0","54.87512395557053","0","0","0","-0.388433660243912","0","0","0","-0.388433660243912","0","18.44686002944884"
AAA Technologies Ltd,AAATECH,"IT Services & Consulting","187.5662964","0","0","0.00021829294913774285","71.51277013752456","0","0","0.00021829294913774285","0","0","0","0.00021829294913774285","0","0","20.775384351514017"
Standard Industries Ltd,SIL,"Textiles","187.004231487","4.047153519906383","0.10331119860965843","38.86275696657279","20.30765281834812","0","0","0","0","0","0","0","0","3.880713658880223","27.226543337624665"
Fonebox Retail Ltd,FONEBOX,"Retail - Speciality","186.8346","0.15594541910331383","0","8.791423001949319","71.6374269005848","0","0","-1.5204678362573087","-28.3625730994152","-0.17543859649122806","0.15594541910331383","8.791423001949319","0","0.07797270955165692","13.469785575048732"
VJTF Eduservices Ltd,VJTFEDU,"Education Services","186.4896","0","0","0","72.58875","0","0","0","8.361630681818184","0","0","0","3.660801136363631","0","1.6056761363636363"
IBL Finance Ltd,IBLFL,"Financial Technology","186.34544775","0","0","0.008087130746664565","63.20894921888426","0",,"0.008087130746664565",,"0",,,"0.32348522986658423","0","14.661749691172696"
Baroda Extrusion Ltd,BAROEXT,"Industrial Machinery","186.31125","0","0","0","55.382199813484156","0","0","0","-1.5635227341344162","0","0","0","0","0","31.73144536360526"
Bafna Pharmaceuticals Ltd,BAFNAPH,"Pharmaceuticals","186.26998179","0","0","0","88.29578630840322","0","0","0","-0.1301131388272978","0","0","0","0","0","4.791718581935875"
Galaxy Cloud Kitchens Ltd,GCKL,"Hotels, Resorts & Cruise Lines","186.04197036","0","0","0","39.44959189476518","0","0","0","-9.415769939494425","0","0","0","-9.415769939494425","0","3.582101289888747"
ATV Projects India Ltd,ATVPR,"Industrial Machinery","185.4860481","2.4847477075554774","0.4299474230913867","0","26.946276104310403","0","0","0","-0.18233941121957642","0","-0.4845679172136075","0","-0.18233941121957642","1.9202229776763464","44.74990833987152"
Urban Enviro Waste Management Ltd,URBAN,"Environmental Services","185.324","0.018475750577367205","0","0","51.18937644341801","0","0","0","0","0.018475750577367205","0.018475750577367205","0","0","0","18.505450346420325"
Mukta Arts Ltd,MUKTAARTS,"Movies & TV Serials","185.2212252","0","0","0","70.70687884101092","0","0","0","0","0","0","0","0","0","11.652254573791687"
Thakkers Developers Ltd,THAKDEV,"Real Estate","185.04","0","0","0","71.31333333333333","0","0","0","0","0","0","0","0","0","4.258644444444445"
Confidence Futuristic Energetech Ltd,CFEL,"Oil & Gas - Storage & Transportation","184.82274","0","0","0","61.868904876099116","0","0","0","0","0","0","0","0","0","7.233325339728218"
Panache Digilife Ltd,PANACHE,"Technology Hardware","184.8","0","0","0","51.610191752035725","0","0","0","-13.883141581297615","0","0","0","-13.883141581297615","0","7.206159705805096"
Hilton Metal Forging Ltd,HILTON,"Industrial Machinery","183.75","0","0","0.001738095238095238","27.666990476190477","0","0","-0.2801142857142857","0","0","0","-0.2660571428571428","0","0","35.87115238095238"
NipponINETFNifty SDL Apr 2026 Top 20 Equal Weight,SDL26BEES,"Debt","183.7082079",,,,,,,,,,,,,,
Xelpmoc Design and Tech Ltd,XELPMOC,"IT Services & Consulting","183.629292605","0.4326151093490458","0.4326151093490458","0.13951597610904493","53.16773675375015","-0.002353468582135143","-0.005347385246888381","0.13618683849172444","-0.6571854865523505","-0.002353468582135143","-0.005347385246888381","0.05769010841103826","-0.2892376972719859","0","25.39271673572322"
7Seas Entertainment Ltd,7SEASL,"Interactive Home Entertainment","183.57814288","0","0","0","31.317732602612324","0","0","0","-6.146215261842421","0","0","0","-6.146215261842421","0","14.221813262958094"
Upsurge Seeds Of Agriculture Ltd,USASEEDS,"Seeds","183.5548","0","0","0","71.14649140202272",,"0",,"0",,"0","0",,"0","16.07028527720332"
Keynote Financial Services Ltd,KEYFINSERV,"Investment Banking & Brokerage","183.45938146","0.004274515665316252","0","7.347664454509821","56.42885018805731","0","0","0","0","0","0","0","0","0","8.502239632482842"
DHP India Ltd,DHPIND,"Industrial Machinery","183.21","0","0","0","73.42463333333333","0","0","0","0","0","0","0","0","0","21.848333333333333"
Ludlow Jute & Specialities Ltd,LUDLOWJUT,"Textiles","183.1969056","0.0009282362026970831","0","0","67.19694944454345","0","0","0","0","0","0","0","0","0","22.520458325907445"
Kalyani Forge Ltd,KALYANIFRG,"Iron & Steel","183.039773","0","0","0","58.69853789919199","0","0","0","-0.009680902347312781","0","0","0","-0.009680902347312781","0","16.79736711922168"
Sikko Industries Ltd,SIKKO,"Fertilizers & Agro Chemicals","182.7336","0.000880952380952381","0","0","71.46011904761906","0","0","-0.0000059523809523809525","0.02261904761905953","0.000880952380952381","0.000880952380952381","0","0.02261904761905953","0","18.166648809523807"
Syschem (India) Ltd,SYSCHEM,"Pharmaceuticals","182.692129","0.25085919273511775","0","0","53.88819205779796","0","0","0","0","0","0.1061284900785189","0","0","0","17.45038256026892"
Chetana Education Ltd,CHETANA,"Education Services","182.682","9.88235294117647","0","2.6745098039215685","73.52941176470588",,,,,,,,,"0.09411764705882353","12.345098039215687"
Kkalpana Industries (India) Ltd,KKALPANAIND,"Specialty Chemicals","182.59555713","0","0","0","74.85252133637168","0","0","0","0","0","0","0","0","0","9.56758123723796"
Shradha AI Technologies Ltd,SHRAAITECH,"Oil & Gas Drilling","182.418402576","0","0","0","74.66087482662707","0","0","0","0","0","0","0","0","0","9.443624223615732"
Sal Automotive Ltd,SALAUTO,"Auto Parts","182.03437096","4.437103189581071","0","0","75.00001042660234","0","0","0","0","0","0","0","0","0","15.737913586822108"
Basant Agro Tech (India) Ltd,BASANTGL,"Commodity Chemicals","181.98002","0.01875810322473863","0.015447849714490635","0","53.07211166588508","0","0","0","0","0","0","0","0","0.0033102535102479936","30.9465846459408"
Genpharmasec Ltd,GENPHARMA,"Commodities Trading","181.464698","0","0","0.0018388365087967794","29.97924762293991","0","0","0","-29.97924762293991","0","0","-0.0018388365087967794","0","0","31.668444341062816"
Greenchef Appliances Ltd,GREENCHEF,"Home Electronics & Appliances","181.4039928","0","0","0.7975304058467229","73.51649031619331","0","0","0","0","-0.29219864007315277","-0.4847059794154652","-0.044689203775894026","0","0","17.989123335327157"
Gillanders Arbuthnot & Co Ltd,GILLANDERS,"Conglomerates","181.388598654","0.3928340398942084","0.0014056561542016045","0","69.08011893350431","0","0","0","0","0","0.0774141699323963","-0.1023130259438208","0","0","13.628689179718107"
Trishakti Industries Ltd,TRISHAKT,"Oil & Gas - Equipment & Services","181.35513","0","0","0","36.5464283309769","0","0","0","0.3987477277317666","0","0","0","0.09950178415134303","0","12.360768868242106"
