Name,Ticker,"Sub-Sector","Market Cap","Return on Equity","Return on Assets","Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","5Y Avg Net Profit Margin","5Y Avg EBITDA Margin","EBITDA Margin","5Y Avg Return on Investment","Return on Investment","5Y Avg Cash Flow Margin","Cash Flow Margin","ROCE"
Vipul Ltd,VIPULLTD,"Real Estate","500.96999192","99.4633273703041","17.654797006123836","53.24941852510603","-2.3453925060270127","0.6823967410054703","-48.358274619236354","-20.308707738391842","71.60350253112601","4.499343124763527","47.737212750185314","211.58892330040015","-25.527887991973365","84.64864570869139"
Airan Ltd,AIRAN,"IT Services & Consulting","500.95514","8.87424586025416","7.335880022637236","11.561492399815753","7.84539473937163","6.220352929393433","10.404235254871203","19.908623966853735","20.856748042376786","7.567538620937374","8.647031028508424","12.372961965724382","21.733931240657697","13.074581430745816"
Vision Infra Equipment Solutions Ltd,VIESL,"Business Support Services","500.610356",,,"7.633129325630646",,,,,"28.396156266087086",,"15.342922659995875","0","0.5205056340445002","27.856338993002943"
Jenburkt Pharmaceuticals Ltd,JENBURPH,"Pharmaceuticals","500.512353","19.436651329817078","16.99705593719332","17.71685761047463","19.59947868636819","16.064675646707236","15.791441284811409","23.298439205142888","25.77059465357338","18.23903221402018","18.110942458948532","10.813462630045775","5.537370430987452","23.964037044548096"
Phantom Digital Effects Ltd,PHANTOMFX,"Animation","499.850352","25.509394019581897","20.320404721753796","26.65044786022338","66.4829873235503","22.171390505106007","15.579054471065252","27.8094417205414","43.149397323896935","31.71246218727375","15.682712685437481","-3.0580977910282905","-16.941280548490546","22.8535437247232"
Lorenzini Apparels Ltd,LAL,"Apparel & Accessories","497.20361984799996","17.821782178217838","6.537812945907388","9.341338513155566","5.6441276211359845","2.3726253003879334","3.3658425491465183","12.40570317687127","20.942963093766554","5.965896549221226","12.112496005113464","4.082819087730468","4.6871444823663255","36.590524534686956"
Utssav CZ Gold Jewels Ltd,UTSSAV,"Precious Metals, Jewellery & Watches","495.89076","38.22744260544582","10.353553611452538","3.756033347959641",,,,,"6.6988445224513775",,"15.104817437178957","0","-4.809778074420157","68.75192604006176"
Royal India Corporation Ltd,ROYALIND,"Commodity Chemicals","495.68016",,"-5.216731480603243","-30.386740331491705",,"-4.877238753913131","-146.6561292992565","-4.547016139571609","-15.248618784530384",,,"-200.89732173608868","-7.329650092081032","-3.7667511771097417"
Atlantaa Ltd,ATLANTAA,"Construction & Engineering","494.9495",,"94.64730038638154","76.37820983724308",,"-10.066642833059742","-182.94349044639847","-110.93700870381024","87.01699397619863",,"116.04383184688334","71.28561019238667","-7.3950732161222374","227.39744820963085"
Dynamic Services & Security Ltd,DYNAMIC,"Employment Services","492.94235712","16.773618538324442","9.442103150712436","7.408335421364736",,,,,"14.708093209721874",,"14.109082505199925","0","23.39499455930359","23.383694024772016"
Trucap Finance Ltd,TRU,"Consumer Finance","489.92526386099996","5.121495327102794","1.3766509448774367","5.9943119667468725","4.882532793399323","2.3492140960650465","7.423696785468505","15.993388561725146","11.310435353314363","2.3176696400300933","1.220462795928819","-136.10520205194942","-115.92102384598557","1.2902351120199724"
Investment & Precision Castings Ltd,INVPRECQ,"Auto Parts","489.5","9.509295946357815","3.8768359054648465","4.5327754532775435","3.346379539998221","1.33951078105847","1.5182118275722654","12.811470386285038","15.452115295211525","6.396489025385205","9.437148217636022","9.257168543439196","3.3763365876336584","17.93769113149847"
Ador Fontech Ltd,ADORFO,"Industrial Machinery","489.475","14.0846200120313","11.215788969437629","10.919460926360331","12.32840924767185","9.419903476951813","8.096231893057153","13.619361354153671","16.01582263925302","12.054125804254948","13.886476671666557","7.397545346196694","8.385522195616137","24.86209613869188"
Birla Precision Technologies Ltd,BIRLAPREC,"Industrial Machinery","489.03437780699994","6.691001878300298","3.758709934302201","4.148356477412541",,,"1.4558423721595197","7.047614512555485","11.768324837405512","5.525508433107153","6.6550092573544415","6.413476112140522","-4.359289857619968","13.02979707166708"
Frog Cellsat Ltd,FROG,"Electronic Equipments","488.99423225","12.43743242702117","10.212066414598048","9.650758140691018","16.556485785512642","10.953555946342995","8.950957985630227","14.43036500637507","14.70917225950782","15.075605111068114","11.60429358862778","6.977359207936554","4.436987322893363","15.199231167295025"
Orbit Exports Ltd,ORBTEXP,"Textiles","488.45590391","15.091247342310414","11.6968500557892","16.246244814267317","11.60438940157093","8.767092324395325","13.371860429484054","27.522976423045606","29.316675408897996","10.83514440379795","14.367391388899689","23.380508162655836","19.865528587096463","17.710501419110685"
Lakshmi Mills Company Ltd,LAKSHMIMIL,"Textiles","487.6014165","-1.8268046153642352","-1.4228302869907503","-5.249333840883138","0.460886620341962","0.38025919942085873","0.17665665867691008","8.890344492684381","3.8713361248572498","2.202935768148902","-0.18240034893979848","9.212560151569967","6.0144651693947475","-0.8212368264068407"
Vardhman Acrylics Ltd,VARDHACRLC,"Textiles","486.60248203000003","7.183813892529488","5.235664607026656","5.630637860742834","10.223435416543335","7.694776410933665","9.003666383012378","12.661829487329687","8.754133093640652","10.336630494936625","7.304084224325098","4.55039771617326","2.439729061667362","8.6452798529823"
Le Merite Exports Ltd,LEMERITE,"Textiles","484.17822","6.250455307059054","2.2654063473622976","0.37084913857042645",,,,,"2.1488058657738005",,"4.734326679786326","0","2.9149456736207937","9.982450707133259"
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,"Commodities Trading","482.36567183","2.847379301168612","2.5315798281503357","12.573443008225611","-0.690191976771253","-0.585509206872648","-5.039166031613256","7.2829069883387945","20.346221088532854","0.22660295895497926","3.1674126588362506","20.2621001070633","2.5536671347912065","3.750933997509339"
SoftTech Engineers Ltd,SOFTTECH,"Software Services","482.3201425","5.717102020699856","3.734206078815358","8.568262957035584","7.210500365224865","4.631118522292677","9.778928665585326","32.04942183191672","33.805244367844395","7.307022088078118","6.736500954916374","13.682185675958284","27.36673642742829","9.596443228454174"
Aditya BSL Nifty 50 ETF,BSLNIFTY,"Equity","481.92970355999995",,,,,,,,,,,,,
Inertia Steel Ltd,INERTIAST,,"480.769138","59.57446808510642","43.75000000000002","-7.692307692307683","4.91489361702128","1.9207317073170738","-0.4273504273504255","1.35836385836386","-7.692307692307683","1.0980392156862746","46.66666666666669","-2.5023342670401494","1.7857142857142856","-10.7142857142857"
Chavda Infra Ltd,CHAVDA,"Construction & Engineering","480.66872","30.546283481234227","9.26808783933997","7.75302723478117",,,,,"17.70880687688556",,"14.519644553736095","0","-10.00537256684713","30.059690356276814"
Megasoft Ltd,MEGASOFT,"IT Services & Consulting","479.652806582","4.674059762326969","2.6638509691530268","-34.06417112299466","1.9128776963938143","1.0173551567452512","-1.731194540642401","34.40216104074197","76.14973262032085","4.2668552730914815","5.817827971574322","33.18555382180336","27.69163572832496","7.152351593653666"
Dhabriya Polywood Ltd,DHABRIYA,"Building Products - Laminates","479.5140535","10.855227592172113","4.4497628861410226","4.415127528583988","5.1546979886239965","2.14720703941374","2.537930376621186","11.999311186980263","13.834652594547048","6.6671445636018065","9.89978742787731","18.210378881185026","27.933157431838175","15.593357634669896"
Euro Panel Products Ltd,EUROBOND,"Metals - Aluminium","478.975","10.558322411533428","4.945972495088413","3.676396577755402",,,"3.6069269029301205","10.177734618280883","8.580775037745337","16.902784502230517","11.341534101887039","3.290584624825682","5.364320469038049","25.686240444753278"
GEE Ltd,GEE,"Industrial Machinery","478.96742838","4.487027212500342","2.75410685934615","3.4741936356017002","5.7807465454793565","3.613319443452242","3.7664112767646727","8.402950559760878","8.175845567361508","6.78004720597702","6.2285836664763075","4.966985932103675","12.215102603617487","12.62939958592133"
Ambalal Sarabhai Enterprises Ltd,AMBALALSA,"Pharmaceuticals","478.72820011199997","4.237699108441824","2.2903687574346248","3.0879634663477202","29.777346769069776","10.069996989142345","10.3888930184229","15.235322279785933","8.8724584103512","20.682838217260844","6.422919508867665","0.9770090553168619","2.566054148091769","8.619524067063278"
U Y Fincorp Ltd,UYFINCORP,"Diversified Financials","478.63963576400005","22.732049036777585","20.873872280205205","32.944162436548226","6.461684319932355","5.805501578679552","25.746242599140924","35.66666089552514","42.90862944162436","5.895464947971194","20.3448275862069","18.333315660034945","-9.375634517766498","26.446799172361906"
Tembo Global Industries Ltd,TEMBO,"Iron & Steel","478.18282149","17.82361089733722","5.748895397904976","3.228373309082646",,,"2.545317212810715","6.471140437860316","6.090712742980565",,"11.332179930795846","0","0.7152561336210341","51.475620188195094"
Newtime Infrastructure Ltd,NEWINFRA,"Real Estate","478.127418","-3.348305430788076","-0.8888995952977451","54.27204374572796","-8.801744516054162","-2.66974716577508",,,"79.56254272043745","-2.061022790048305","0.010541851149061842","0","0.8645533141210373","3.051328550027597"
Dynemic Products Ltd,DYNPRO,"Commodity Chemicals","475.24157037","2.1255483601420195","1.0053851094313373","1.430982350045686","9.923018343942482","5.043851909440841","6.576454296995434","15.97716987944088","11.458406581815606","7.404730432628883","5.365390699145821","12.414398465213997","11.008367906616975","6.432701249342959"
Quest Capital Markets Ltd,QUESTCAP,"Investment Banking & Brokerage","474.3","2.4287839815913603","2.325299745670341","75.73253193087905","3.0191888026428817","2.933336359874538","54.026488565332144","68.54412872041115","97.97145003756573","2.881911789068751","2.043754181788691","3.186059369816023","72.80240420736288","2.5188576285264492"
Vibhor Steel Tubes Ltd,VSTL,"Iron & Steel","473.39738949499997","13.071557737018976","5.233219567690605","1.648407904167108","13.785822899252768","4.424622540001005","1.2766692785854659","4.42062507047271","4.695775198488431","11.217545468742768","11.204709861272086","2.3240108307673824","0.5463667079311596","21.074731317170787"
Cool Caps Industries Ltd,COOLCAPS,"Plastic Products","473.2664","9.992391580015173","2.451849777528848","2.446749052971485",,,,,"9.538595292802572",,"6.541995599844689","0","3.5397130969384585","9.981453380542897"
B&B Triplewall Containers Ltd,BBTCL,"Packaging","472.41487968","18.650875386199804","7.976216692358514","4.677119319691741",,,,,"10.722827531225093",,"10.331086523379545","0","-1.1614814814814813","15.849456665783206"
Modi Naturals Ltd,MODINATUR,"Agro Products","472.3770935","-1.6012996054769668","-0.4851211924138471","-0.34416539890766146",,,,,"2.5837344439733525",,"2.502306273062711","0","-1.6983814250442677","3.4060700044306333"
Ceenik Exports (India) Ltd,CEENIK,"Textiles","471.7135","-5.944798301486195","-1.9868724498846888","10.332103321033212","-9.391892247200278","-3.443302439982857","-19.193076119474608","37.14822964424699","50.7380073800738","1.921641903762223","3.683976919662673","-25.877216048609096","30.61224489795918","10.690235690235692"
Bharat Agri Fert & Realty Ltd,BHARATAGRI,"Commodity Chemicals","469.19481147","-6.252450019600163","-3.135751499066159","-10.201471058522555","-7.889075508045534","-4.789229923108337","-17.468480152713475","1.5774065523340142","11.32075471698112","-3.0932688739687135","-0.2752779248279549","6.598712755076597","-47.233770386952344","-0.36585365853658947"
Aryaman Financial Services Ltd,ARYAMAN,"Investment Banking & Brokerage","468.56502","5.336411161653877","3.400977889316773","25.196288365453242","4.252698711628792","2.611931518072335","7.857183329846686","14.058090845201244","46.08137044967879","2.514497562725121","3.1485338887998697","4.613061128069731","19.31777378815081","24.719187567318045"
Patels Airtemp (India) Ltd,PATELSAI,"Industrial Machinery","466.9943888","10.849125899809016","4.037725533078183","3.961059858399483","11.45467022678011","4.209064735639126","4.225392514683906","10.319145510709385","9.957627118644067","11.7008325199916","11.73896418405064","1.6849700616656655","2.9848744904526927","20.869620093398964"
UMA Exports Ltd,UMAEXPORTS,"Agro Products","466.03469672","20.442271201284626","9.570669536842532","0.6624326505114604",,,"1.4211870375745228","2.607153039526387","1.4049038236289282","17.451927143404184","11.721104222229984","-0.8727492664267925","-7.532297059276573","11.588764416974739"
Comfort Intech Ltd,COMFINTE,"Consumer Finance","464.55009216","11.640390263664289","7.914065369078221","10.852322799949638","6.430746531923364","4.806859982650018","6.197559170057553","5.6901469438200625","7.14465567166058","5.919986988380146","9.297792505238535","-3.9578889498317436","-5.3820974442905705","6.166582192937995"
Venus Remedies Ltd,VENUSREM,"Pharmaceuticals","464.03498842","6.013355980124291","4.642071829953591","4.649038383113399","7.124786603319777","5.032030620519096","4.733514586926498","12.334783466321202","11.61117726701794","7.283589636803812","5.405763122069293","12.382000887731529","6.082899694957831","8.173331628272361"
Pritika Auto Industries Ltd,PRITIKAUTO,"Auto Parts","462.588415287","6.384004465758303","3.192974440975665","3.051768473145413","7.2484438807426415","3.496378640197089","3.358691367268663","11.805466340455235","13.124059967978267","8.05033039461804","7.319813794210504","7.514440399989973","10.232400174664013","12.459584680510657"
Indian Bright Steel Co Ltd,IBRIGST,"Iron & Steel","462.514925","-5.634458672875438","-5.616152239498724","-1512.5","-38.011692157519846","-27.25587840963317","-641.1666666666667","-641.1666666666667","-1512.5","-34.24915304022566","-2.8224865873571265","-694.3333333333333","-1575","-2.822486587357126"
